CustomerID,Recency,Frequency,Monetary,Avg_Order_Hour_Sin,Avg_Order_Hour_Cos,Weekend_Ratio,Avg_Basket_Size,Avg_Basket_Value,Avg_Basket_Product_Diversity,Avg_Basket_Item_Price,Avg_Basket_Price_Variance,Min_Item_Price_Paid,Max_Item_Price_Paid,Median_Item_Price_Paid,Avg_Product_Popularity,Cluster
13304.0,18,1,300.42,-0.4999999999999997,-0.8660254037844388,0.0,238.0,300.42,21.0,3.161904761904762,3.4584253917753074,0.29,14.95,1.95,609.3809523809524,6
13305.0,39,1,136.2,1.2246467991473532e-16,-1.0,0.0,132.0,136.2,5.0,1.09,0.3577708763999663,0.85,1.65,0.85,292.4,3
13313.0,6,1,307.3,0.5,-0.8660254037844387,0.0,171.0,307.3,17.0,2.237647058823529,0.9829072273857072,0.42,4.25,2.55,838.8235294117648,3
13317.0,25,2,238.05,0.7071067811865476,-0.7071067811865474,0.0,46.5,119.025,7.0,3.958333333333333,3.788758568517189,0.55,19.95,2.95,442.2142857142857,2
13319.0,6,5,2061.9700000000003,0.1581280083278215,-0.9315514873627442,0.0,182.0,412.39400000000006,18.6,3.498324074074074,1.9158960322926255,0.42,12.75,2.95,820.6451612903226,1
13324.0,27,1,650.1,0.7071067811865476,-0.7071067811865475,0.0,210.0,650.1,5.0,4.39,3.864324002979046,1.25,10.95,2.55,807.0,2
13327.0,31,2,745.0,-0.7071067811865471,-0.7071067811865479,0.0,138.0,372.5,10.5,2.4027777777777777,1.061169349578539,0.85,7.95,2.1,1201.4761904761904,3
13329.0,33,1,304.2,0.4999999999999999,-0.8660254037844387,0.0,175.0,304.2,7.0,2.617142857142857,3.779888509315736,0.42,10.95,1.25,990.7142857142856,2
13368.0,4,1,35.400000000000006,1.2246467991473532e-16,-1.0,0.0,12.0,35.400000000000006,1.0,2.95,0.0,2.95,2.95,2.95,1206.0,3
13369.0,32,1,308.28000000000003,0.258819045102521,-0.9659258262890684,0.0,149.0,308.28000000000003,14.0,6.5442857142857145,12.751346664499469,0.42,50.0,3.35,500.9285714285714,2
13370.0,38,1,754.87,0.5,-0.8660254037844387,0.0,343.0,754.87,39.0,3.7279487179487183,3.060218584803156,0.29,12.75,2.95,603.9230769230769,6
13397.0,6,1,299.92,-0.2588190451025208,-0.9659258262890684,0.0,88.0,299.92,8.0,3.535,0.7791387186227772,2.55,4.95,3.5700000000000003,617.125,3
13402.0,38,1,308.28000000000003,-0.9659258262890684,-0.2588190451025206,0.0,190.0,308.28000000000003,17.0,2.7317647058823527,2.6397164509046176,0.42,8.5,1.95,500.3529411764706,4
13408.0,3,6,3335.4,0.1045658226695076,-0.7574139453642877,0.0,337.3333333333333,555.9,7.333333333333333,2.1448821548821546,1.783164189244632,0.42,10.95,1.65,847.75,1
13418.0,26,5,1579.62,0.2944890426576559,-0.8662135779496462,0.0,122.8,315.924,9.8,4.598030303030303,12.12711645827315,0.19,125.0,2.95,567.6326530612245,1
13426.0,3,2,639.4300000000001,0.186026188667437,-0.9755091876452676,0.0,241.5,319.71500000000003,16.0,1.5566666666666666,1.0611275565123623,0.42,4.95,0.85,320.15625,3
13448.0,31,3,829.5400000000001,0.0294117647058824,-0.8660254037844387,0.0,110.66666666666669,276.5133333333333,11.333333333333334,2.5547426470588235,1.6698566762672495,0.29,8.5,2.325,632.0294117647059,1
13455.0,33,1,692.94,-0.2588190451025208,-0.9659258262890684,0.0,190.0,692.94,30.0,4.935666666666666,3.387966212563411,1.49,12.75,3.75,263.1333333333333,6
13458.0,4,2,2675.04,0.1652699926558267,-0.9782417926906096,0.0,725.0,1337.52,41.5,2.3980094339622644,1.7677915330663725,0.19,9.95,1.69,708.7469879518072,1
13468.0,25,4,911.0,-0.2424158565701572,-0.868258262099438,0.0,78.5,227.75,13.25,4.921431704260652,3.9284859479354015,0.85,12.75,3.75,490.2264150943397,1
13487.0,19,1,193.15,-0.4999999999999998,-0.8660254037844388,0.0,85.0,193.15,11.0,3.513636363636364,2.9159124565983547,1.25,9.95,1.95,988.7272727272727,2
13488.0,34,1,1381.92,-0.2588190451025208,-0.9659258262890684,0.0,516.0,1381.92,45.0,3.4286666666666665,2.6004777533089083,0.55,9.95,2.55,527.0222222222222,6
13491.0,26,2,196.4,-0.0833333333333332,-0.8660254037844388,0.0,27.0,98.2,6.0,5.533571428571428,2.6563434075383103,1.25,9.95,4.95,265.9166666666667,5
13495.0,26,2,865.4300000000001,-0.3558610261723405,-0.8012227975874644,0.0,188.5,432.715,11.0,2.341875,1.4422623564896813,0.42,4.95,2.1,850.9545454545455,3
13496.0,26,1,501.01,0.4999999999999999,-0.8660254037844387,0.0,229.0,501.01,26.0,3.717692307692308,3.5667792841075068,0.42,12.75,2.3200000000000003,496.8076923076923,2
13497.0,35,1,153.5,0.258819045102521,-0.9659258262890682,0.0,54.0,153.5,9.0,3.9166666666666665,2.2961925006410078,0.85,6.95,3.75,285.0,2
13506.0,36,1,301.12,1.2246467991473532e-16,-1.0,1.0,232.0,301.12,17.0,2.834705882352941,2.707392928739424,0.29,9.95,1.45,935.7058823529412,0
13520.0,38,1,303.4,0.4999999999999999,-0.8660254037844387,0.0,110.0,303.4,6.0,9.241666666666667,15.2739129454985,1.25,40.0,2.3,609.8333333333334,2
13523.0,33,1,566.95,-0.4999999999999997,-0.8660254037844388,0.0,365.0,566.95,30.0,3.380333333333333,2.905269271552963,0.42,10.95,2.95,468.56666666666666,6
13531.0,32,1,305.45,-0.7071067811865471,-0.7071067811865479,0.0,103.0,305.45,15.0,4.84,3.929340184523896,1.25,12.75,2.1,726.6666666666666,4
13534.0,3,3,471.2,-0.3535533905932735,-0.8535533905932741,0.0,72.0,157.06666666666666,7.333333333333333,3.540909090909091,0.9431732383691545,1.25,7.95,1.95,688.7272727272727,1
13564.0,20,2,1198.38,-0.9159756150367534,-0.3794095225512605,0.0,330.0,599.19,39.0,3.658658536585366,3.139230470381529,0.36,12.75,2.95,637.170731707317,4
13565.0,1,1,110.18,-0.4999999999999997,-0.8660254037844388,1.0,78.0,110.18,13.0,1.576153846153846,0.9587625571671232,0.65,4.25,1.25,207.07692307692307,0
13569.0,34,1,118.32,1.2246467991473532e-16,-1.0,0.0,44.0,118.32,23.0,3.3716666666666666,2.1611302732530997,0.42,8.5,2.95,388.5833333333333,2
13576.0,3,2,972.83,-0.6898216329325833,-0.6186450354325461,0.0,198.0,486.415,13.5,2.740681818181818,1.6303875386263758,0.55,5.95,2.1,349.1111111111111,1
13579.0,35,1,164.70000000000002,-0.8660254037844384,-0.5000000000000004,1.0,46.0,164.70000000000002,9.0,4.583333333333333,2.549877448035493,1.65,8.95,4.65,554.6666666666666,0
13593.0,2,1,559.85,-0.8660254037844383,-0.5000000000000004,0.0,199.0,559.85,39.0,4.607692307692308,2.9548251898943207,0.65,12.75,4.65,574.1794871794872,4
13599.0,3,3,721.98,0.0821553449738875,-0.8110151113467072,0.0,169.0,240.66,8.666666666666666,1.6087464387464383,0.994849661597199,0.42,5.45,1.25,420.6923076923077,1
13611.0,26,1,303.15000000000003,0.4999999999999999,-0.8660254037844387,0.0,183.0,303.15000000000003,15.0,2.24,1.129506845612595,0.85,4.95,2.55,620.5333333333333,3
13627.0,24,1,311.19,0.7071067811865476,-0.7071067811865475,0.0,197.0,311.19,20.0,2.7105,2.092961827297936,0.29,7.95,2.3,410.35,2
13629.0,5,1,660.0,1.2246467991473532e-16,-1.0,0.0,400.0,660.0,3.0,1.6499999999999997,0.0,1.65,1.65,1.65,1953.0,3
13649.0,32,1,197.8,-0.4999999999999997,-0.8660254037844388,0.0,67.0,197.8,15.0,3.52,3.047352480901601,0.85,12.75,2.95,568.0,2
13652.0,35,1,308.8,0.7071067811865476,-0.7071067811865475,0.0,112.0,308.8,18.0,3.9027777777777777,2.220987606384245,1.25,7.95,3.6,637.1666666666666,2
13656.0,3,1,162.70000000000002,-0.7071067811865471,-0.707106781186548,0.0,113.0,162.70000000000002,31.0,1.6909677419354838,0.9424413503898964,0.42,4.25,1.25,316.5806451612903,3
13668.0,1,2,386.22,0.1634646600647501,-0.978479469235201,1.0,66.5,193.11,18.5,3.237529761904762,1.8123179744868303,1.25,7.95,2.325,676.1842105263158,0
13680.0,4,2,2391.59,-0.3499999999999998,-0.9062177826491072,0.0,597.5,1195.795,35.0,2.371904761904762,1.751737717611907,0.42,7.95,1.9,596.1714285714286,1
13694.0,5,3,4076.64,-0.3932903340806193,-0.5256716824803321,0.0,1860.0,1358.88,23.0,1.3739770531400968,1.443360760079475,0.19,7.95,0.85,422.27536231884056,1
13705.0,40,1,318.14,0.4999999999999999,-0.8660254037844387,0.0,103.0,318.14,10.0,18.399,51.534846991569154,0.65,165.0,1.47,457.5,2
13715.0,5,4,941.85,0.13392145419347,-0.922680412371134,0.3092783505154639,117.0,235.46250000000003,23.75,3.345450928381963,1.5996725608835638,0.42,7.95,1.65,426.35051546391753,1
13747.0,40,1,79.6,0.4999999999999999,-0.8660254037844387,0.0,8.0,79.6,1.0,9.95,0.0,9.95,9.95,9.95,44.0,5
13748.0,40,1,204.0,0.7071067811865476,-0.7071067811865475,0.0,80.0,204.0,1.0,2.55,0.0,2.55,2.55,2.55,1697.0,3
13750.0,3,1,325.44,0.258819045102521,-0.9659258262890682,0.0,96.0,325.44,1.0,3.39,0.0,3.39,3.39,3.39,2015.0,3
13756.0,25,3,1004.4,-0.1444243146588215,-0.7394591618243628,0.0,148.0,334.8,5.333333333333333,2.852962962962963,0.8538851900760015,1.25,4.95,2.95,714.5,1
13758.0,1,3,1141.25,-0.0794053352237314,-0.9285781789365892,0.2727272727272727,184.33333333333331,380.4166666666667,11.0,2.800513538748833,1.6047618866143818,0.55,9.95,2.55,726.9090909090909,1
13764.0,3,1,499.89,-0.4999999999999996,-0.8660254037844388,0.0,282.0,499.89,69.0,3.570144927536232,3.100488810016908,0.42,12.75,2.1,427.072463768116,6
13767.0,5,7,2609.76,-0.1845101715741217,-0.8208722480530831,0.2096774193548387,154.85714285714286,372.8228571428572,8.857142857142858,3.5213932496075357,1.944011504630225,0.55,12.75,3.75,896.9677419354839,1
13769.0,34,1,322.3,-0.2588190451025208,-0.9659258262890684,0.0,122.0,322.3,10.0,2.83,1.095242236017017,0.85,4.95,2.95,1351.6,3
13777.0,18,10,6961.78,-0.7892908391384095,-0.5503740411150818,0.0,361.8,696.1780000000001,3.8,1.7893333333333334,0.830041940673123,1.05,4.65,1.65,988.5263157894736,1
13786.0,34,1,230.4,-0.2588190451025208,-0.9659258262890684,0.0,136.0,230.4,7.0,1.8928571428571428,1.4592888026445656,0.85,4.95,1.25,1278.428571428571,3
13787.0,30,1,106.4,-0.4999999999999997,-0.8660254037844387,0.0,56.0,106.4,7.0,2.4785714285714286,1.380476108346061,0.65,3.75,2.95,582.8571428571429,3
13798.0,3,5,6268.66,-0.3650863549595965,-0.734120405910449,0.0,780.8,1253.732,10.2,2.5089473684210524,1.312350655311584,0.42,8.5,1.65,749.9444444444445,1
13807.0,33,1,112.6,-0.7071067811865471,-0.7071067811865479,0.0,36.0,112.6,7.0,5.15,2.7730849247724096,1.65,7.95,6.35,467.1428571428572,5
13817.0,18,1,128.7,0.258819045102521,-0.9659258262890682,0.0,63.0,128.7,9.0,3.688888888888889,5.394718353270272,0.85,18.0,1.95,192.11111111111111,2
13831.0,36,1,408.0,1.2246467991473532e-16,-1.0,1.0,160.0,408.0,2.0,2.55,0.0,2.55,2.55,2.55,2721.5,0
13838.0,36,1,238.11,0.4999999999999999,-0.8660254037844387,1.0,83.0,238.11,48.0,3.770769230769231,2.4119098657709657,0.29,12.75,2.95,284.5576923076923,0
13842.0,3,2,613.57,0.5,-0.8660254037844388,0.0,125.5,306.785,19.0,5.307666666666666,4.592877500888172,0.65,21.95,3.35,508.42105263157896,1
13846.0,26,1,411.4,-0.8660254037844384,-0.5000000000000004,0.0,234.0,411.4,28.0,2.519642857142857,2.364957884117768,0.65,9.95,1.7999999999999998,291.5,4
13848.0,32,1,320.0,-0.7071067811865471,-0.7071067811865479,0.0,1000.0,320.0,1.0,0.32,0.0,0.32,0.32,0.32,1029.0,3
13854.0,24,2,609.4399999999999,0.6506231135902164,-0.750448223713245,0.0,140.0,304.72,5.5,4.420625,3.723129410611117,0.21,10.95,2.55,616.7272727272727,2
13869.0,23,1,323.62,-0.7071067811865471,-0.7071067811865479,0.0,156.0,323.62,21.0,4.172857142857143,3.165962954390248,0.42,9.95,2.95,657.047619047619,4
13874.0,24,1,540.45,-1.0,-1.8369701987210294e-16,0.0,180.0,540.45,18.0,5.505555555555556,8.204301040037203,0.65,35.75,2.95,481.3333333333333,4
13880.0,34,1,97.8,-0.4999999999999997,-0.8660254037844388,0.0,54.0,97.8,6.0,2.158333333333333,1.298621063538809,0.85,3.75,1.675,676.3333333333334,3
13890.0,25,1,190.35,0.7071067811865476,-0.7071067811865475,0.0,93.0,190.35,11.0,2.577272727272728,1.2789377694719233,1.25,4.95,2.1,593.1818181818181,3
13922.0,18,1,172.25,0.4999999999999999,-0.8660254037844387,0.0,93.0,172.25,7.0,4.988571428571428,4.900518437102441,0.42,12.75,2.95,1442.7142857142858,2
13941.0,39,1,1095.12,0.4999999999999999,-0.8660254037844388,0.0,644.0,1095.12,11.0,2.1336363636363638,1.6629027195075048,0.42,5.95,1.25,417.8181818181818,6
13948.0,27,1,102.0,0.4999999999999999,-0.8660254037844387,0.0,40.0,102.0,3.0,3.95,3.4641016151377544,1.95,7.95,1.95,171.0,2
13953.0,19,1,500.0,0.4999999999999999,-0.8660254037844387,0.0,400.0,500.0,1.0,1.25,0.0,1.25,1.25,1.25,411.0,3
13959.0,29,1,214.74,-0.2588190451025208,-0.9659258262890684,1.0,118.0,214.74,16.0,2.4575,2.201628185381597,0.42,8.5,1.675,194.0,0
13963.0,6,2,366.71,0.4157197527319303,-0.8753391605031859,0.0,159.5,183.355,10.0,2.523736263736264,1.854403347638124,0.21,7.95,1.45,428.45,3
13969.0,31,1,317.59000000000003,-0.9659258262890684,0.2588190451025203,0.0,133.0,317.59000000000003,25.0,2.8216,1.4121929754817506,0.85,5.95,2.95,882.36,4
13982.0,32,1,428.6,-0.2588190451025208,-0.9659258262890684,0.0,208.0,428.6,23.0,2.534782608695652,1.6595066889268286,0.85,7.95,2.55,621.5217391304348,6
13983.0,33,1,329.36,0.4999999999999999,-0.8660254037844387,0.0,220.0,329.36,15.0,2.64,2.735569932782355,0.29,8.5,1.65,334.06666666666666,2
13984.0,32,1,154.8,-0.7071067811865471,-0.7071067811865479,0.0,120.0,154.8,5.0,1.31,0.7402702209328699,0.65,2.55,1.25,1135.2,3
13999.0,28,1,302.1,0.258819045102521,-0.9659258262890684,0.0,265.0,302.1,17.0,1.3188235294117647,0.7385956467592838,0.42,2.95,1.25,681.7058823529412,3
14001.0,40,1,301.24,1.2246467991473532e-16,-1.0,0.0,94.0,301.24,9.0,4.415555555555556,3.1285863864975467,1.69,8.5,2.95,708.4444444444445,2
14016.0,24,1,753.74,-0.4999999999999997,-0.8660254037844388,0.0,374.0,753.74,39.0,5.516410256410256,12.665632215022187,0.65,65.0,1.45,397.8205128205128,6
14030.0,32,2,676.5,-0.8660254037844384,-0.5000000000000004,0.0,48.5,338.25,13.5,10.817307692307692,41.2978298926972,1.25,165.0,3.45,278.85185185185185,4
14031.0,3,4,3538.19,-0.8816148468317601,-0.398161314146065,0.0,348.25,884.5475,11.0,3.6522666666666663,2.395765152795123,1.06,10.95,3.39,646.5227272727273,1
14032.0,22,2,619.42,0.3752512302254419,-0.9176980361144196,0.5172413793103449,194.5,309.71000000000004,14.5,2.478928571428572,1.994067346775989,0.29,8.5,1.95,817.2068965517242,0
14037.0,31,1,111.8,0.258819045102521,-0.9659258262890682,0.0,34.0,111.8,26.0,3.5,1.4816882263148348,1.25,7.95,3.75,301.1923076923077,2
14045.0,4,3,1251.75,0.6713790512911675,-0.6663902460147012,0.0,162.33333333333334,417.25,1.6666666666666667,2.811111111111112,3.722342452452936,1.65,8.5,2.55,409.0,1
14047.0,3,2,296.22,0.5159312908605036,-0.8538008943538317,0.0,55.0,148.11,6.5,5.157916666666667,3.508419634726344,0.29,9.95,4.65,679.7692307692307,2
14051.0,20,3,1828.16,-0.4071220861377089,-0.8313645103801337,0.0,197.33333333333331,609.3866666666668,10.666666666666666,3.75014652014652,2.332929150755359,0.29,12.75,2.95,790.5757575757576,1
14057.0,27,2,925.92,-0.0269603171981791,-0.9964506069051112,0.0,485.5,462.96,24.0,1.3282558139534884,1.2342325665958929,0.29,9.95,1.25,711.3125,6
14060.0,26,3,874.04,0.0647047612756303,-0.991481456572267,0.0,289.3333333333333,291.34666666666664,5.333333333333333,1.262916666666667,0.6442978688330859,0.42,2.55,0.85,846.25,3
14062.0,20,3,1444.12,-0.6467164803578574,-0.7504043090683288,0.0,280.6666666666667,481.3733333333334,9.333333333333334,3.7826984126984127,1.792259067947762,0.1,8.5,3.75,614.5,1
14078.0,40,1,136.24,1.2246467991473532e-16,-1.0,0.0,29.0,136.24,13.0,3.49,3.666431053036,0.42,12.75,2.1,349.7692307692308,2
14081.0,35,1,423.52,-0.7071067811865471,-0.7071067811865479,1.0,252.0,423.52,67.0,3.036521739130435,2.786588588055166,0.29,12.75,2.1,586.4492753623189,0
14082.0,31,1,182.25,0.258819045102521,-0.9659258262890682,0.0,110.0,182.25,28.0,2.587586206896552,1.8908646079286693,0.42,7.95,1.95,468.7586206896552,2
14083.0,20,3,459.89,-0.2158536489937879,-0.9105904910990514,0.0,81.33333333333333,153.29666666666668,30.33333333333333,3.120363104731526,2.158753747372485,0.12,16.95,2.1,261.33684210526314,2
14085.0,18,3,1190.24,-0.0274043694814432,-0.970736297871788,0.0,167.0,396.7466666666666,27.33333333333333,3.090119410569105,2.394421257060439,0.65,16.95,2.1,436.4705882352941,1
14092.0,19,2,601.73,-0.0474501193305981,-0.8838612510126593,0.0,122.5,300.865,20.5,2.9625274725274724,2.163015883557325,0.42,14.95,2.1,581.3414634146342,2
14099.0,21,1,383.52,0.258819045102521,-0.965925826289068,0.0,411.0,383.52,40.0,1.9695,1.9301613457203053,0.29,8.5,1.895,405.175,6
14107.0,31,1,363.24,-0.2588190451025208,-0.9659258262890684,0.0,268.0,363.24,16.0,2.363125,2.25722165135224,0.29,7.95,1.65,605.25,3
14113.0,21,1,433.5,1.2246467991473532e-16,-1.0,0.0,102.0,433.5,2.0,4.25,0.0,4.25,4.25,4.25,508.0,5
14135.0,4,5,1133.05,0.3214110472164034,-0.9195223583255364,0.0,179.4,226.61,10.0,3.4684285714285714,1.2091590246976112,0.42,6.75,2.95,550.58,1
14142.0,39,1,311.81,-0.8660254037844385,-0.5000000000000004,0.0,313.0,311.81,22.0,1.7704545454545455,1.8705295335628187,0.21,8.5,1.25,561.4090909090909,4
14146.0,23,1,1241.43,-0.7071067811865471,-0.7071067811865479,0.0,551.0,1241.43,35.0,2.859142857142857,2.9297132678698734,0.42,12.75,1.65,536.5428571428571,6
14150.0,26,1,306.18,0.4999999999999999,-0.8660254037844387,0.0,262.0,306.18,12.0,1.399166666666667,1.4621245956939968,0.19,4.25,1.05,862.3333333333334,3
14156.0,38,1,322.2,0.258819045102521,-0.9659258262890682,0.0,1548.0,322.2,3.0,0.62,0.3983716857408417,0.16,0.85,0.85,661.0,3
14159.0,29,1,193.22,0.258819045102521,-0.9659258262890682,1.0,114.0,193.22,50.0,1.85156862745098,1.1063297384577884,0.38,5.95,1.65,739.1764705882352,0
14161.0,36,1,283.15,-0.2588190451025208,-0.9659258262890684,1.0,128.0,283.15,26.0,2.8442307692307693,2.9873508974700957,0.65,14.95,2.1,434.2692307692308,0
14176.0,34,1,159.55,0.258819045102521,-0.9659258262890682,0.0,61.0,159.55,9.0,3.75,2.8057975693196395,1.25,9.95,2.95,786.1111111111111,2
14180.0,6,5,1180.85,-0.2220673769866625,-0.6668603522491682,0.0,36.6,236.17,12.4,8.05749120160885,4.409719609773051,2.1,16.95,7.0,117.88709677419357,5
14189.0,5,2,676.04,0.4299797227716996,-0.8950287522535246,0.0,382.0,338.02,15.5,1.5713131313131312,1.5051560364377894,0.19,8.5,1.06,378.6774193548387,1
14201.0,26,1,67.24000000000001,-0.2588190451025208,-0.9659258262890684,0.0,132.0,67.24000000000001,4.0,1.085,0.6257528798708534,0.19,1.65,1.25,211.5,3
14210.0,6,2,668.61,-0.1538924051960934,-0.9797396804962027,0.0,165.5,334.30500000000006,18.5,3.927954545454545,3.3428155299167357,0.42,12.75,2.95,242.4324324324324,1
14215.0,34,1,166.0,-0.7071067811865471,-0.7071067811865479,0.0,104.0,166.0,6.0,2.1166666666666667,1.4665151436881472,0.85,4.25,1.9,266.0,3
14217.0,3,2,220.8,-0.1647030287016041,-0.9783164349112252,0.0,24.0,110.4,5.5,7.673214285714286,5.283713437227074,1.25,18.95,7.95,254.72727272727272,5
14220.0,24,1,312.98,-1.0,-1.8369701987210294e-16,0.0,134.0,312.98,11.0,3.5990909090909096,1.742787735471274,1.25,5.95,3.75,268.45454545454544,4
14221.0,5,1,312.95,-0.7071067811865471,-0.7071067811865479,0.0,169.0,312.95,18.0,3.55,4.644921325237604,0.85,16.95,1.45,434.1666666666667,4
14236.0,38,1,189.3,-1.0,-1.83697019872103e-16,0.0,38.0,189.3,3.0,5.55,2.1633307652783937,3.75,7.95,4.95,133.66666666666666,5
14237.0,40,1,161.0,-0.2588190451025208,-0.9659258262890684,0.0,38.0,161.0,9.0,7.122222222222222,5.306547318590916,0.85,16.95,4.95,95.66666666666669,5
14243.0,24,2,472.0,0.2147996702183042,-0.7697465310094604,0.0,85.0,236.0,9.5,4.129261363636363,2.657300559229576,0.85,10.95,2.95,765.6315789473684,2
14256.0,31,1,523.86,0.258819045102521,-0.9659258262890682,0.0,302.0,523.86,32.0,3.0765625,2.7148749265731347,0.55,9.95,1.895,478.3125,6
14258.0,4,1,3120.2200000000003,1.2246467991473532e-16,-1.0,0.0,1798.0,3120.2200000000003,31.0,3.376774193548387,2.963237404255436,0.36,10.95,2.1,811.3225806451613,6
14282.0,34,1,571.0,1.2246467991473532e-16,-1.0,0.0,300.0,571.0,13.0,2.126923076923077,0.6233696684871214,1.25,2.95,1.95,430.38461538461536,3
14290.0,28,1,777.5600000000001,0.4999999999999999,-0.8660254037844387,0.0,220.0,777.5600000000001,23.0,5.006086956521739,7.768610346733038,0.85,39.95,2.95,778.0869565217391,2
14293.0,35,1,364.92,0.4999999999999999,-0.8660254037844387,0.0,172.0,364.92,15.0,2.4386666666666668,1.4513779987439852,0.18,4.95,2.1,871.8,3
14298.0,3,6,6119.36,-0.1418906440155951,-0.9813197423310628,0.0,1007.6666666666666,1019.8933333333332,32.833333333333336,1.6646428449480883,1.7266462188737244,0.19,10.95,1.06,441.2335025380711,1
14299.0,4,2,1051.14,0.012187756719808,-0.9302471039659864,0.0,111.0,525.5699999999999,7.0,4.051222222222222,3.728081986881625,0.85,10.95,2.325,955.9285714285714,1
14307.0,40,1,783.11,0.258819045102521,-0.9659258262890682,0.0,558.0,783.11,48.0,2.403125,2.002653724808501,0.21,7.95,1.65,636.625,6
14309.0,25,1,147.75,-0.2588190451025208,-0.9659258262890684,0.0,103.0,147.75,6.0,4.458333333333333,4.008542960561439,0.85,9.95,3.1,721.3333333333334,2
14312.0,3,1,309.55,-0.8660254037844385,-0.5000000000000004,0.0,71.0,309.55,15.0,7.663333333333333,6.381207528658626,1.25,24.95,6.45,633.4,4
14334.0,24,1,320.15,-0.9659258262890684,-0.2588190451025206,0.0,225.0,320.15,20.0,2.5325,2.610720559942267,0.55,8.5,1.25,546.35,4
14344.0,24,3,355.65000000000003,0.188564479638656,-0.9082824545968412,0.0,42.333333333333336,118.55,4.666666666666667,4.886111111111111,4.476495856304924,0.55,12.75,3.35,763.7857142857143,2
14355.0,32,1,174.4,1.2246467991473532e-16,-1.0,0.0,92.0,174.4,11.0,2.85,2.1743964679883017,0.65,7.95,2.95,268.6363636363636,2
14373.0,24,1,76.55,-0.7071067811865471,-0.7071067811865479,0.0,17.0,76.55,4.0,11.625,10.139485522780072,0.85,24.95,10.35,168.25,5
14388.0,39,1,312.8,0.258819045102521,-0.9659258262890682,0.0,170.0,312.8,21.0,3.009523809523809,2.8120997069636,0.85,10.95,1.95,640.9047619047619,2
14390.0,39,1,223.7,0.258819045102521,-0.9659258262890682,0.0,74.0,223.7,26.0,3.2574074074074075,2.111857717731718,0.85,9.95,3.75,504.7407407407408,2
14395.0,38,1,308.68,-1.0,-1.8369701987210292e-16,0.0,174.0,308.68,27.0,2.964814814814815,2.2706731810537364,0.29,8.5,2.55,573.4444444444445,4
14396.0,37,1,110.35,-0.7071067811865471,-0.7071067811865479,0.0,39.0,110.35,34.0,2.998529411764706,1.8445860705957875,0.85,8.5,2.95,453.0,4
14401.0,26,1,247.38,0.7071067811865476,-0.7071067811865475,0.0,370.0,247.38,15.0,1.028,0.9282949038809966,0.19,3.95,1.25,288.3333333333333,3
14404.0,35,1,133.48,-0.8660254037844383,-0.5000000000000004,1.0,57.0,133.48,25.0,3.1665384615384613,2.865816382544691,0.14,12.75,2.1,413.5769230769231,0
14409.0,34,2,328.80000000000007,-0.7071067811865471,-0.7071067811865479,0.0,84.0,164.40000000000003,1.0,1.975,0.0,1.85,2.1,1.975,3687.0,3
14413.0,29,1,122.7,-0.2588190451025208,-0.9659258262890684,1.0,68.0,122.7,22.0,2.8065217391304347,2.2469830454020143,0.65,9.95,1.95,322.2173913043478,0
14414.0,25,1,217.2,0.258819045102521,-0.9659258262890682,0.0,146.0,217.2,8.0,2.93375,3.330353638450856,0.42,9.95,1.25,855.125,2
14415.0,27,1,875.18,-0.2588190451025208,-0.9659258262890682,0.0,463.0,875.18,80.0,3.321818181818182,2.60625663888106,0.42,14.95,2.55,421.9431818181818,6
14419.0,31,1,124.1,0.5,-0.8660254037844387,0.0,55.0,124.1,20.0,2.5452380952380955,1.4666206702744204,0.95,5.95,2.1,324.23809523809524,2
14437.0,32,1,63.0,0.7071067811865476,-0.7071067811865475,0.0,60.0,63.0,5.0,1.05,0.282842712474619,0.85,1.45,0.85,913.0,3
14440.0,32,1,656.7,1.2246467991473532e-16,-1.0,0.0,150.0,656.7,13.0,4.688461538461539,3.0437198900737843,1.45,12.75,4.25,399.2307692307692,2
14443.0,35,1,303.5,0.258819045102521,-0.965925826289068,0.0,163.0,303.5,20.0,2.5135,1.3310117837273463,0.42,4.95,2.1,491.45,3
14448.0,30,1,102.35,-0.9659258262890684,-0.2588190451025206,0.0,44.0,102.35,18.0,2.580555555555556,2.008521470318908,0.85,9.95,2.025,612.4444444444445,4
14449.0,39,1,210.24,-0.4999999999999997,-0.8660254037844388,0.0,142.0,210.24,50.0,1.7358000000000002,0.907958216246199,0.65,3.75,1.65,528.4,3
14462.0,6,1,109.3,1.2246467991473532e-16,-1.0,0.0,34.0,109.3,3.0,5.366666666666667,3.4620562290831347,1.65,8.5,5.95,751.0,2
14466.0,39,1,379.75,-0.2588190451025208,-0.9659258262890684,0.0,137.0,379.75,10.0,5.73,5.258759887611864,1.65,14.95,2.1,329.5,2
14472.0,1,2,614.14,-0.1314307495216325,-0.9145484661438305,1.0,144.5,307.07,29.0,4.420604575163399,4.66747811338797,0.42,24.95,2.1100000000000003,442.9857142857143,0
14479.0,32,1,174.4,1.2246467991473532e-16,-1.0,0.0,58.0,174.4,10.0,3.55,1.772004514666935,1.65,7.95,2.95,793.2,2
14487.0,35,1,125.1,-0.2588190451025208,-0.9659258262890684,0.0,37.0,125.1,13.0,2.973076923076923,3.115727268272435,0.85,12.75,2.1,715.2307692307693,2
14491.0,39,1,127.2,1.2246467991473532e-16,-1.0,0.0,40.0,127.2,4.0,4.15,2.638181191654584,1.95,7.95,3.35,134.25,5
